row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id
16866,,"ENSG00000189093","AC093668.3",
16867,110156,"ENSG00000189099","AC104819.1",345062
16868,26028,"ENSG00000189108","KCTD9P2",26280
16869,123023,"ENSG00000189114","BLOC1S3",388552
16870,56121,"ENSG00000189120","SP6",80320
16871,109803,"ENSG00000189127","ANKRD34B",340120
16872,85507,"ENSG00000189129","PLAC9",219348
16873,81759,"ENSG00000189132","FAM47B",170062
16874,85871,"ENSG00000189134","NKAPL",222698
16875,58286,"ENSG00000189139","FSCB",84075
16876,1355,"ENSG00000189143","CLDN4",1364
16877,79118,"ENSG00000189144","ZNF573",126231
16878,125164,"ENSG00000189152","AC007952.1",400581
16879,1000756,"ENSG00000189157","FAM47E",100129583
16880,30637,"ENSG00000189159","HN1",51155
16881,,"ENSG00000189162","GH1",
16882,58704,"ENSG00000189164","ZNF527",84503
16883,152252,"ENSG00000189167","ZAR1L",646799
16884,122079,"ENSG00000189169","KRTAP10-12",386685
16885,6251,"ENSG00000189171","S100A13",6284
16886,7538,"ENSG00000189180","ZNF33A",7581
16887,125853,"ENSG00000189181","OR14I1",401994
16888,119475,"ENSG00000189182","KRT77",374454
16889,33801,"ENSG00000189184","PCDH18",54510
16890,81559,"ENSG00000189190","ZNF600",162966
16891,94377,"ENSG00000189195","BTBD8",284697
16892,,"ENSG00000189196","RP11-129B22.1",
16893,,"ENSG00000189203","TMEM179",
16894,4103,"ENSG00000189221","MAOA",4128
16895,80475,"ENSG00000189227","C15orf61",145853
16896,123510,"ENSG00000189233","C8orf80",389643
16897,,"ENSG00000189238","AC069235.1",
16898,7216,"ENSG00000189241","TSPYL1",7259
16899,79779,"ENSG00000189252","SPANXN3",139067
16900,158827,"ENSG00000189253","TRIM64B",642446
16901,34918,"ENSG00000189266","PNRC2",55629
16902,30714,"ENSG00000189269","C22orf43",51233
16903,,"ENSG00000189275","AL450307.1",
16904,2693,"ENSG00000189280","GJB5",2709
16905,2257,"ENSG00000189283","FHIT",2272
16906,94450,"ENSG00000189292","FAM150B",285016
16907,56118,"ENSG00000189298","ZKSCAN3",80317
16908,27086,"ENSG00000189306","RRP7A",27341
16909,79524,"ENSG00000189308","LIN54",132660
16910,9535,"ENSG00000189319","FAM53B",9679
16911,123488,"ENSG00000189320","FAM180A",389558
16912,123423,"ENSG00000189325","C6orf222",389384
16913,134617,"ENSG00000189326","SPANXN4",441525
16914,,"ENSG00000189332","AC090099.4",
16915,36676,"ENSG00000189334","S100A14",57402
16916,23009,"ENSG00000189337","RP1-21O18.1",23254
16917,170823,"ENSG00000189339","RP11-345P4.2",728661
16918,,"ENSG00000189348","AC092070.5",
16919,81657,"ENSG00000189350","FAM179A",165186
16920,1000265,"ENSG00000189362","TMEM194B",100131211
16921,,"ENSG00000189363","AL390778.2",
16922,83592,"ENSG00000189366","ALG1L",200810
16923,9585,"ENSG00000189367","C6orf174",9729
16924,23461,"ENSG00000189369","GSPT2",23708
16925,,"ENSG00000189372","RP6-149D17.1",
16926,90185,"ENSG00000189375","TBC1D28",254272
16927,59123,"ENSG00000189376","C8orf76",84933
16928,94258,"ENSG00000189377","CXCL17",284340
16929,,"ENSG00000189385","AC147651.2",
16930,,"ENSG00000189393","FAM90A14",
16931,79818,"ENSG00000189401","OTUD6A",139562
16932,3126,"ENSG00000189403","HMGB1",3146
16933,8444,"ENSG00000189409","MMP23B",8510
16934,125262,"ENSG00000189410","SH2D5",400745
16935,,"ENSG00000189419","AC015723.1",
16936,9301,"ENSG00000189430","NCR1",9437
16937,,"ENSG00000189431","RASSF10",
16938,79222,"ENSG00000189433","GJB4",127534
16939,94328,"ENSG00000196071","OR2L13",284521
16940,93812,"ENSG00000196072","BLOC1S2",282991
16941,10241,"ENSG00000196074","SYCP2",10388
16942,,"ENSG00000196081","ZNF724P",
16943,3531,"ENSG00000196083","IL1RAP",3556
16944,,"ENSG00000196084","AC016910.1",
16945,10963,"ENSG00000196090","PTPRT",11122
16946,4578,"ENSG00000196091","MYBPC1",4604
16947,5047,"ENSG00000196092","PAX5",5079
16948,,"ENSG00000196094","AC108704.2",
16949,126314,"ENSG00000196098","OR5K4",403278
16950,123793,"ENSG00000196099","OR6M1",390261
16951,,"ENSG00000196102","AC100756.2",
16952,30343,"ENSG00000196104","SPOCK3",50859
16953,81587,"ENSG00000196109","ZNF676",163223
16954,119512,"ENSG00000196110","ZNF699",374879
16955,,"ENSG00000196115","ADAM5P",
16956,23179,"ENSG00000196116","TDRD7",23424
16957,59975,"ENSG00000196118","C16orf93",90835
16958,123802,"ENSG00000196119","OR8A1",390275
16959,167364,"ENSG00000196123","KIAA0895L",653319
16960,3105,"ENSG00000196126","HLA-DRB1",3123
16961,105986,"ENSG00000196131","VN1R2",317701
16962,4635,"ENSG00000196132","MYT1",4661
16963,9,"ENSG00000196136","SERPINA3",12
16964,8575,"ENSG00000196139","AKR1C3",8644
16965,25759,"ENSG00000196141","SPATS2L",26010
16966,,"ENSG00000196143","OR11H13P",
16967,37314,"ENSG00000196150","ZNF250",58500
16968,80993,"ENSG00000196151","WDSUB1",151525
16969,7590,"ENSG00000196152","ZNF79",7633
16970,6242,"ENSG00000196154","S100A4",6275
16971,25643,"ENSG00000196155","PLEKHG4",25894
16972,59477,"ENSG00000196156","KRTAP4-3",85290
16973,55436,"ENSG00000196159","FAT4",79633
16974,,"ENSG00000196161","AC025279.2",
16975,123512,"ENSG00000196166","C8orf86",389649
16976,,"ENSG00000196167","C11orf92",
16977,79013,"ENSG00000196169","KIF19",124602
16978,57158,"ENSG00000196171","OR6K2",81448
16979,80691,"ENSG00000196172","ZNF681",148213
16980,8301,"ENSG00000196176","HIST1H4A",8359
16981,33,"ENSG00000196177","ACADSB",36
16982,58148,"ENSG00000196182","STK40",83931
16983,,"ENSG00000196183","RPS2P4",
16984,26224,"ENSG00000196184","OR10J8P",26476
16985,9581,"ENSG00000196187","TMEM63A",9725
16986,1499,"ENSG00000196188","CTSE",1510
16987,40851,"ENSG00000196189","SEMA4A",64218
16988,166902,"ENSG00000196196","HRCT1",646962
16989,34026,"ENSG00000196199","MPHOSPH8",54737
16990,,"ENSG00000196204","RNF216L",
16991,9543,"ENSG00000196208","AC110754.1",9687
16992,94394,"ENSG00000196209","SIRPB2",284759
16993,59884,"ENSG00000196214","ZNF766",90321
16994,6228,"ENSG00000196218","RYR1",6261
16995,9757,"ENSG00000196220","SRGAP3",9901
16996,,"ENSG00000196223","AC011466.1",
16997,122355,"ENSG00000196224","KRTAP5-3",387266
16998,3001,"ENSG00000196226","HIST1H2BB",3018
16999,40582,"ENSG00000196227","C20orf177",63939
17000,135026,"ENSG00000196228","SULT1C3",442038
17001,83710,"ENSG00000196230","TUBB",203068
17002,58659,"ENSG00000196233","LCOR",84458
17003,6789,"ENSG00000196235","SUPT5H",6829
17004,40572,"ENSG00000196236","XPNPEP3",63929
17005,125851,"ENSG00000196240","OR2T2",401992
17006,57182,"ENSG00000196242","OR2C3",81472
17007,,"ENSG00000196243","C12orf37",
17008,30908,"ENSG00000196247","ZNF588",51427
17009,85582,"ENSG00000196248","OR10S1",219873
17010,123421,"ENSG00000196260","SFTA2",389376
17011,5446,"ENSG00000196262","PPIA",5478
17012,36846,"ENSG00000196263","ZNF471",57573
17013,134941,"ENSG00000196266","OR10J3",441911
17014,81557,"ENSG00000196267","ZNF836",162962
17015,94310,"ENSG00000196268","ZNF493",284443
17016,,"ENSG00000196273","C14orf70",
17017,58374,"ENSG00000196275","GTF2IRD2",84163
17018,2900,"ENSG00000196277","GRM7",2917
17019,8403,"ENSG00000196284","SUPT3H",8464
17020,37951,"ENSG00000196290","NIF3L1",60491
17021,484,"ENSG00000196296","ATP2A1",487
17022,,"ENSG00000196302","AC146944.3",
17023,3356,"ENSG00000196305","IARS",3376
17024,,"ENSG00000196312","HIATL2",
17025,9739,"ENSG00000196313","POM121",9883
17026,28804,"ENSG00000196323","ZBTB44",29068
17027,,"ENSG00000196326","AKR1CL1",
17028,34629,"ENSG00000196329","GIMAP5",55340
17029,8290,"ENSG00000196331","HIST1H2BO",8348
17030,,"ENSG00000196333","AL136180.1",
17031,35447,"ENSG00000196335","STK31",56164
17032,60675,"ENSG00000196337","CGB7",94027
17033,33704,"ENSG00000196338","NLGN3",54413
17034,93866,"ENSG00000196341","OR8D1",283159
17035,128,"ENSG00000196344","ADH7",131
17036,35175,"ENSG00000196345","ZNF167",55888
17037,,"ENSG00000196347","AC145285.2",
17038,1019101,"ENSG00000196350","ZNF729",100287226
17039,1592,"ENSG00000196352","CD55",1604
17040,79458,"ENSG00000196353","CPNE4",131034
17041,,"ENSG00000196355","AC021860.2",
17042,80658,"ENSG00000196357","ZNF565",147929
17043,58827,"ENSG00000196358","NTNG2",84628
17044,1980,"ENSG00000196361","ELAVL3",1995
17045,10932,"ENSG00000196363","WDR5",11091
17046,,"ENSG00000196364","PRSS29P",
17047,9226,"ENSG00000196365","LONP1",9361
17048,81341,"ENSG00000196366","C9orf163",158055
17049,8242,"ENSG00000196367","TRRAP",8295
17050,34479,"ENSG00000196368","NUDT11",55190
17051,,"ENSG00000196369","SRGAP2P2",
17052,2510,"ENSG00000196371","FUT4",2526
17053,55557,"ENSG00000196372","ASB13",79754
17054,8284,"ENSG00000196374","HIST1H2BM",8342
17055,85859,"ENSG00000196376","SLC35F1",222553
17056,56552,"ENSG00000196378","ZNF34",80778
17057,81579,"ENSG00000196381","ZNF781",163115
17058,,"ENSG00000196383","OR4Q2",
17059,7655,"ENSG00000196387","ZNF140",7699
17060,122923,"ENSG00000196388","INCA1",388324
17061,109975,"ENSG00000196391","ZNF774",342132
17062,,"ENSG00000196395","RP13-77O11.2",
17063,5738,"ENSG00000196396","PTPN1",5770
17064,,"ENSG00000196399","AC007349.2",
17065,,"ENSG00000196400","BX255923.1",
17066,30947,"ENSG00000196405","EVL",51466
17067,41230,"ENSG00000196406","SPANXD",64648
17068,94321,"ENSG00000196407","THEM5",284486
17069,78976,"ENSG00000196408","NOXO1",124056
17070,25898,"ENSG00000196409","ZNF658",26149
17071,2035,"ENSG00000196411","EPHB4",2050
17072,5625,"ENSG00000196415","PRTN3",5657
17073,60077,"ENSG00000196417","ZNF765",91661
17074,7634,"ENSG00000196418","ZNF124",7678
17075,2531,"ENSG00000196419","XRCC6",2547
17076,6243,"ENSG00000196420","S100A5",6276
17077,9714,"ENSG00000196422","KIAA0649",9858
17078,,"ENSG00000196426","AL590311.1",
17079,80717,"ENSG00000196427","NBPF4",148545
17080,9675,"ENSG00000196428","TSC22D2",9819
17081,1404,"ENSG00000196431","CRYBA4",1413
17082,435,"ENSG00000196433","ASMT",438
17083,133526,"ENSG00000196436","NPIPL2",440348
17084,80698,"ENSG00000196437","ZNF569",148266
17085,55496,"ENSG00000196449","YRDC",79693
17086,26898,"ENSG00000196453","ZNF777",27153
17087,29840,"ENSG00000196455","PIK3R4",30849
17088,94744,"ENSG00000196456","ZNF775",285971
17089,1007029,"ENSG00000196458","ZNF605",100289635
17090,6363,"ENSG00000196459","TRAPPC2",6399
17091,181491,"ENSG00000196460","AC099797.1",731220
17092,79879,"ENSG00000196465","MYL6",140465
17093,59938,"ENSG00000196466","ZNF799",90576
17094,8746,"ENSG00000196468","FGF16",8823
17095,6441,"ENSG00000196470","SIAH1",6477
17096,2696,"ENSG00000196475","GK2",2712
17097,80033,"ENSG00000196476","C20orf96",140680
17098,,"ENSG00000196478","AL356791.1",
17099,2089,"ENSG00000196482","ESRRG",2104
17100,55514,"ENSG00000196497","IPO4",79711
17101,9468,"ENSG00000196498","NCOR2",9612
17102,6777,"ENSG00000196502","SULT1A1",6817
17103,79537,"ENSG00000196503","ARL9",132946
17104,34949,"ENSG00000196504","PRPF40A",55660
17105,34123,"ENSG00000196505","GDAP2",54834
17106,59199,"ENSG00000196507","TCEAL3",85012
17107,30915,"ENSG00000196510","ANAPC7",51434
17108,26755,"ENSG00000196511","TPK1",27010
17109,6500,"ENSG00000196517","SLC6A9",6536
17110,37778,"ENSG00000196526","AFAP1",60312
17111,,"ENSG00000196527","AC026461.2",
17112,4640,"ENSG00000196531","NACA",4666
17113,8294,"ENSG00000196532","HIST1H3C",8352
17114,133872,"ENSG00000196533","C1orf186",440712
17115,124892,"ENSG00000196535","MYO18A",399687
17116,110050,"ENSG00000196539","OR2T3",343173
17117,81667,"ENSG00000196542","C3orf57",165679
17118,34074,"ENSG00000196544","C17orf59",54785
17119,4097,"ENSG00000196547","MAN2A2",4122
17120,4285,"ENSG00000196549","MME",4311
17121,172252,"ENSG00000196550","FAM72A",729533
17122,8833,"ENSG00000196557","CACNA1H",8912
17123,,"ENSG00000196559","C11orf55",
17124,35245,"ENSG00000196562","SULF2",55959
17125,3031,"ENSG00000196565","HBG2",3048
17126,3883,"ENSG00000196569","LAMA2",3908
17127,110169,"ENSG00000196570","PFN3",345456
17128,23407,"ENSG00000196576","PLXNB2",23654
17129,56760,"ENSG00000196578","OR5AC2",81050
17130,35251,"ENSG00000196581","AJAP1",55966
17131,7473,"ENSG00000196584","XRCC2",7516
17132,,"ENSG00000196585","AC138894.1",
17133,4620,"ENSG00000196586","MYO6",4646
17134,36864,"ENSG00000196588","MKL1",57591
17135,169896,"ENSG00000196589","AC025278.2",729458
17136,3049,"ENSG00000196591","HDAC2",3066
17137,81388,"ENSG00000196597","ZNF782",158431
17138,122628,"ENSG00000196600","SLC22A25",387601
17139,172078,"ENSG00000196604","A26C1B",728378
17140,81565,"ENSG00000196605","ZNF846",162993
17141,4286,"ENSG00000196611","MMP1",4312
17142,,"ENSG00000196614","AC004449.1",
17143,122,"ENSG00000196616","ADH1B",125
17144,7323,"ENSG00000196620","AC147055.1",7366
17145,59546,"ENSG00000196622","RIMBP3",85376
17146,,"ENSG00000196624","RAB44",
17147,6885,"ENSG00000196628","TCF4",6925
17148,41768,"ENSG00000196632","WNK3",65267
17149,36280,"ENSG00000196636","ACN9",57001
17150,3249,"ENSG00000196639","HRH1",3269
17151,34973,"ENSG00000196642","C9orf86",55684
17152,181988,"ENSG00000196644","GPR89C",728932
17153,,"ENSG00000196645","AC100756.3",
17154,7651,"ENSG00000196646","ZNF136",7695
17155,,"ENSG00000196648","AC010724.5",
17156,23413,"ENSG00000196652","ZKSCAN5",23660
17157,60039,"ENSG00000196653","ZNF502",91392
17158,30880,"ENSG00000196655","TRAPPC4",51399
17159,,"ENSG00000196656","RPS26P20",
17160,80920,"ENSG00000196659","TTC30B",150737
17161,34821,"ENSG00000196660","SLC30A10",55532
17162,123799,"ENSG00000196661","OR8B3",390271
17163,9751,"ENSG00000196663","TECPR2",9895
17164,30765,"ENSG00000196664","TLR7",51284
17165,124956,"ENSG00000196666","FAM180B",399888
17166,,"ENSG00000196668","NCRNA00173",
17167,165058,"ENSG00000196670","ZFP62",643836
17168,76592,"ENSG00000196678","ERI2",112479
17169,33834,"ENSG00000196683","TOMM7",54543
17170,59131,"ENSG00000196684","HSH2D",84941
17171,,"ENSG00000196686","AC022145.1",
17172,7399,"ENSG00000196689","TRPV1",7442
17173,,"ENSG00000196690","BX284668.1",
17174,7539,"ENSG00000196693","ZNF33B",7582
17175,,"ENSG00000196696","PDXDC2",
17176,36746,"ENSG00000196700","ZNF512B",57473
17177,30802,"ENSG00000196704","AMZ2",51321
17178,82208,"ENSG00000196705","ZNF431",170959
17179,123520,"ENSG00000196711","FAM150A",389658
17180,4737,"ENSG00000196712","NF1",4763
17181,81205,"ENSG00000196715","VKORC1L1",154807
17182,80626,"ENSG00000196724","ZNF418",147686
17183,1600,"ENSG00000196730","DAPK1",1612
17184,110625,"ENSG00000196734","LCE1B",353132
17185,3099,"ENSG00000196735","HLA-DQA1",3117
17186,59488,"ENSG00000196739","COL27A1",85301
17187,,"ENSG00000196741","CXorf24",
17188,2743,"ENSG00000196743","GM2A",2760
17189,8271,"ENSG00000196747","HIST1H2AI",8329
17190,123422,"ENSG00000196748","C6orf126",389383
17191,6240,"ENSG00000196754","S100A2",6273
17192,,"ENSG00000196756","RP4-564F22.1",
17193,59943,"ENSG00000196757","ZNF700",90592
17194,,"ENSG00000196758","AC079612.1",
17195,,"ENSG00000196761","AC020928.1",
17196,,"ENSG00000196763","AP002490.2",
17197,5424,"ENSG00000196767","POU3F4",5456
17198,94332,"ENSG00000196772","OR14A16",284532
17199,58420,"ENSG00000196774","ANKRD20A3",84210
17200,956,"ENSG00000196776","CD47",961
17201,123682,"ENSG00000196778","OR52K1",390036
17202,,"ENSG00000196779","AP004247.1",
17203,7045,"ENSG00000196781","TLE1",7088
17204,34823,"ENSG00000196782","MAML3",55534
17205,8869,"ENSG00000196787","SMCHD1",8969
17206,29699,"ENSG00000196792","STRN3",29966
17207,8136,"ENSG00000196793","ZNF239",8187
17208,,"ENSG00000196796","AC112166.2",
17209,128373,"ENSG00000196800","AC116334.1",408187
17210,6661,"ENSG00000196805","SPRR2B",6701
17211,,"ENSG00000196810","C4orf42",
17212,1138,"ENSG00000196811","CHRNG",1146
17213,56146,"ENSG00000196812","ZNF435",80345
17214,59787,"ENSG00000196814","FAM125B",89853
17215,41345,"ENSG00000196821","C6orf106",64771
17216,,"ENSG00000196826","ZNF564",
17217,123883,"ENSG00000196832","OR11G2",390439
17218,158974,"ENSG00000196834","POTEI",653269
17219,97,"ENSG00000196839","ADA",100
17220,10707,"ENSG00000196843","ARID5A",10865
17221,124984,"ENSG00000196844","PATE2",399967
17222,81478,"ENSG00000196850","PPTC7",160760
17223,124006,"ENSG00000196859","KRT39",390792
17224,122802,"ENSG00000196860","TOMM20L",387990
17225,94495,"ENSG00000196862","RGPD4",285190
17226,119460,"ENSG00000196865","NHLRC2",374354
17227,2996,"ENSG00000196866","HIST1H2AD",3013
17228,79982,"ENSG00000196867","ZFP28",140612
17229,110099,"ENSG00000196872","C2orf55",343990
17230,135982,"ENSG00000196873","CBWD3",445571
17231,6299,"ENSG00000196876","SCN8A",6334
17232,,"ENSG00000196877","NPIPL1",
17233,3889,"ENSG00000196878","LAMB3",3914
17234,79271,"ENSG00000196890","HIST3H2BB",128312
17235,123391,"ENSG00000196900","C5orf48",389320
17236,,"ENSG00000196908","AC137803.1",
17237,3816,"ENSG00000196911","KPNA5",3841
17238,,"ENSG00000196912","ANKRD36B",
17239,23120,"ENSG00000196914","ARHGEF12",23365
17240,26943,"ENSG00000196917","GPR81",27198
17241,,"ENSG00000196922","ZNF252",
17242,9132,"ENSG00000196923","PDLIM7",9260
17243,2300,"ENSG00000196924","FLNA",2316
17244,85545,"ENSG00000196932","TMEM26",219623
17245,,"ENSG00000196933","RPS26P11",
17246,133959,"ENSG00000196934","RIMBP3B",440804
17247,36795,"ENSG00000196935","SRGAP1",57522
17248,124174,"ENSG00000196936","OR2L8",391190
17249,10300,"ENSG00000196937","FAM3C",10447
17250,81507,"ENSG00000196943","C14orf21",161424
17251,79196,"ENSG00000196944","OR2T4",127074
17252,133297,"ENSG00000196946","ZNF705A",440077
17253,36457,"ENSG00000196950","SLC39A10",57181
17254,,"ENSG00000196951","AC114771.1",
17255,833,"ENSG00000196954","CASP4",837
17256,,"ENSG00000196959","AC147362.1",
17257,,"ENSG00000196960","AL117340.3",
17258,157,"ENSG00000196961","AP2A1",160
17259,36990,"ENSG00000196963","PCDHB16",57717
17260,8295,"ENSG00000196966","HIST1H3E",8353
17261,83488,"ENSG00000196967","ZNF585A",199704
17262,81769,"ENSG00000196968","FUT11",170384
17263,304,"ENSG00000196975","ANXA4",307
17264,8217,"ENSG00000196976","LAGE3",8270
17265,,"ENSG00000196979","AL360004.1",
17266,33845,"ENSG00000196981","WDR5B",54554
17267,,"ENSG00000196987","LCAP",
17268,158665,"ENSG00000196990","FAM163B",642968
17269,157123743,"ENSG00000196993","AC145285.4",100507607
17270,10993,"ENSG00000196998","WDR45",11152
17271,,"ENSG00000197003","AC141586.1",
17272,30590,"ENSG00000197006","METTL9",51108
17273,7653,"ENSG00000197008","ZNF138",7697
17274,110605,"ENSG00000197013","ZNF429",353088
17275,123036,"ENSG00000197016","ZNF470",388566
17276,29683,"ENSG00000197019","SERTAD1",29950
17277,81588,"ENSG00000197020","ZNF100",163227
17278,149589,"ENSG00000197021","CXorf40A",541578
17279,,"ENSG00000197023","OR51A6P",
17280,36814,"ENSG00000197024","ZNF398",57541
17281,,"ENSG00000197025","AC006116.3",
17282,85794,"ENSG00000197037","ZNF498",221785
17283,,"ENSG00000197041","AC078819.2",
17284,,"ENSG00000197042","TRIM75",
17285,306,"ENSG00000197043","ANXA6",309
17286,79101,"ENSG00000197044","ZNF441",126068
17287,2747,"ENSG00000197045","GMFB",2764
17288,94234,"ENSG00000197046","SIGLEC15",284266
17289,,"ENSG00000197049","AL669831.14",
17290,80657,"ENSG00000197050","ZNF420",147923
17291,,"ENSG00000197053","AL445584.2",
17292,94286,"ENSG00000197054","ZNF763",284390
17293,55633,"ENSG00000197056","ZMYM1",79830
17294,125470,"ENSG00000197057","AC104078.1",401124
17295,8306,"ENSG00000197061","HIST1H4C",8364
17296,,"ENSG00000197062","ZNF187",
17297,4072,"ENSG00000197063","MAFG",4097
17298,,"ENSG00000197065","AC023632.1",
17299,60211,"ENSG00000197070","ARRDC1",92714
17300,59549,"ENSG00000197077","KIAA1671",85379
17301,3861,"ENSG00000197079","KRT35",3886
17302,3462,"ENSG00000197081","IGF2R",3482
17303,110626,"ENSG00000197084","LCE1C",353133
17304,55493,"ENSG00000197093","GAL3ST4",79690
17305,1766,"ENSG00000197102","DYNC1H1",1778
17306,123092,"ENSG00000197106","SLC6A17",388662
17307,93649,"ENSG00000197110","IL28B",282617
17308,5062,"ENSG00000197111","PCBP2",5094
17309,58818,"ENSG00000197114","ZGPAT",84619
17310,78939,"ENSG00000197119","SLC25A29",123096
17311,55857,"ENSG00000197121","PGAP1",80055
17312,6674,"ENSG00000197122","SRC",6714
17313,81722,"ENSG00000197123","ZNF679",168417
17314,60005,"ENSG00000197124","ZNF682",91120
17315,26241,"ENSG00000197125","OR8B8",26493
17316,125245,"ENSG00000197128","ZNF772",400720
17317,76695,"ENSG00000197134","ZNF257",113835
17318,124961,"ENSG00000197136","PCNXL3",399909
17319,83717,"ENSG00000197140","ADAM32",203102
17320,31183,"ENSG00000197142","ACSL5",51703
17321,23262,"ENSG00000197147","LRRC8B",23507
17322,,"ENSG00000197149","RP11-452G18.1",
17323,11034,"ENSG00000197150","ABCB8",11194
17324,8298,"ENSG00000197153","HIST1H3J",8356
17325,26789,"ENSG00000197157","SND1",27044
17326,,"ENSG00000197161","OR4C45",
17327,80533,"ENSG00000197162","ZNF785",146540
17328,6759,"ENSG00000197165","SULT1A2",6799
17329,109957,"ENSG00000197168","NEK5",341676
17330,5686,"ENSG00000197170","PSMD12",5718
17331,4080,"ENSG00000197172","MAGEA6",4105
17332,,"ENSG00000197176","AL163872.1",
17333,58636,"ENSG00000197177","GPR123",84435
17334,34413,"ENSG00000197181","PIWIL2",55124
17335,,"ENSG00000197182","RP4-695O20__B.1",
17336,80040,"ENSG00000197183","C20orf112",140688
17337,,"ENSG00000197185","RP11-552J9.1",
17338,119617,"ENSG00000197191","C9orf169",375791
17339,,"ENSG00000197199","AC009967.3",
17340,6546,"ENSG00000197208","SLC22A4",6583
17341,110024,"ENSG00000197213","ZSCAN5B",342933
17342,9441,"ENSG00000197217","ENTPD4",9583
17343,10291,"ENSG00000197223","C1D",10438
17344,22816,"ENSG00000197226","TBC1D9B",23061
17345,26487,"ENSG00000197233","OR1J2",26740
17346,8305,"ENSG00000197238","HIST1H4J",8363
17347,81243,"ENSG00000197241","SLC2A7",155184
17348,55729,"ENSG00000197245","GRRP1",79927
17349,5233,"ENSG00000197249","SERPINA1",5265
17350,,"ENSG00000197251","C6orf227",
17351,25708,"ENSG00000197256","KANK2",25959
17352,122945,"ENSG00000197262","CCL4L2",388372
17353,93867,"ENSG00000197263","OR8D2",283160
17354,2944,"ENSG00000197265","GTF2E2",2961
17355,89941,"ENSG00000197272","IL27",246778
17356,2963,"ENSG00000197273","GUCA2A",2980
17357,25537,"ENSG00000197275","RAD54B",25788
17358,7674,"ENSG00000197279","ZNF165",7718
17359,8754,"ENSG00000197283","SYNGAP1",8831
17360,,"ENSG00000197284","AC139272.1",
17361,,"ENSG00000197291","AC100793.2",
17362,,"ENSG00000197294","ZNF72",
17363,79294,"ENSG00000197296","FITM2",128486
17364,638,"ENSG00000197299","BLM",641
17365,,"ENSG00000197301","AC090673.2",
17366,78993,"ENSG00000197302","ZNF720",124411
17367,,"ENSG00000197309","OR10D3P",
17368,58511,"ENSG00000197312","DDI2",84301
17369,6800,"ENSG00000197321","SVIL",6840
17370,125168,"ENSG00000197322","C17orf102",400591
17371,31072,"ENSG00000197323","TRIM33",51592
17372,25769,"ENSG00000197324","LRP10",26020
17373,36438,"ENSG00000197329","PELI1",57162
17374,54867,"ENSG00000197343","ZNF655",79027
17375,85587,"ENSG00000197345","MRPL21",219927
17376,79708,"ENSG00000197353","LYPD2",137797
17377,,"ENSG00000197354","AL672187.2",
17378,60037,"ENSG00000197355","UAP1L1",91373
17379,,"ENSG00000197358","AL139023.1",
17380,80688,"ENSG00000197360","AC011494.1",148198
17381,94082,"ENSG00000197361","FBXL22",283807
17382,79662,"ENSG00000197362","ZNF786",136051
17383,109849,"ENSG00000197363","ZNF517",340385
17384,151102,"ENSG00000197364","S100A7L2",645922
17385,,"ENSG00000197366","AC073585.1",
17386,,"ENSG00000197369","AC092117.3",
17387,,"ENSG00000197370","AC138866.1",
17388,,"ENSG00000197371","CXorf52",
17389,82555,"ENSG00000197372","ZNF675",171392
17390,,"ENSG00000197374","AC012044.3",
17391,6547,"ENSG00000197375","SLC22A5",6584
17392,109951,"ENSG00000197376","OR8S1",341568
17393,80654,"ENSG00000197380","DACT3",147906
17394,101,"ENSG00000197381","ADARB1",104
17395,110138,"ENSG00000197385","ZNF860",344787
17396,3047,"ENSG00000197386","HTT",3064
17397,79283,"ENSG00000197403","OR6N1",128372
17398,724,"ENSG00000197405","C5AR1",728
17399,1723,"ENSG00000197406","DIO3",1735
17400,1543,"ENSG00000197408","CYP2B7P1",1555
17401,8293,"ENSG00000197409","HIST1H3D",8351
17402,34087,"ENSG00000197410","DCHS2",54798
17403,94074,"ENSG00000197414","AC116165.2",283767
17404,55477,"ENSG00000197415","VEPH1",79674
17405,167238,"ENSG00000197416","FABP12",646486
17406,23482,"ENSG00000197417","SHPK",23729
17407,,"ENSG00000197426","AC103710.2",
17408,123684,"ENSG00000197428","OR51D1",390038
17409,3627,"ENSG00000197429","IPP",3652
17410,60274,"ENSG00000197430","OPALIN",93377
17411,134961,"ENSG00000197437","OR13G1",441933
17412,4192,"ENSG00000197442","MAP3K5",4217
17413,35042,"ENSG00000197444","OGDHL",55753
17414,,"ENSG00000197445","C16orf47",
17415,1560,"ENSG00000197446","CYP2F1",1572
17416,119414,"ENSG00000197448","GSTK1",373156
17417,3162,"ENSG00000197451","HNRNPAB",3182
17418,,"ENSG00000197454","OR2L5",
17419,30345,"ENSG00000197457","STMN3",50861
17420,8287,"ENSG00000197459","HIST1H2BH",8345
17421,5122,"ENSG00000197461","PDGFA",5154
17422,,"ENSG00000197463","CSAG3",
17423,2979,"ENSG00000197465","GYPE",2996
17424,1296,"ENSG00000197467","COL13A1",1305
17425,6653,"ENSG00000197471","SPN",6693
17426,36394,"ENSG00000197472","ZNF695",57116
17427,,"ENSG00000197473","AC005003.2",
17428,,"ENSG00000197475","ADAM3A",
17429,,"ENSG00000197476","AC142381.5",
17430,35408,"ENSG00000197479","PCDHB11",56125
17431,59816,"ENSG00000197483","ZNF628",89887
17432,59654,"ENSG00000197487","GALP",85569
17433,56742,"ENSG00000197496","SLC2A10",81031
17434,55591,"ENSG00000197497","ZNF665",79788
