,hgnc_symbol,ensembl_gene_id,ensembl_peptide_id
569,RAPGEF2,ENSG00000109756,ENSP00000421602
570,RAPGEF2,ENSG00000109756,ENSP00000421740
571,RAPGEF2,ENSG00000109756,ENSP00000264431
572,RAPGEF2,ENSG00000109756,ENSP00000422361
573,RAPGEF2,ENSG00000109756,ENSP00000421624
574,RAPGEF2,ENSG00000109756,ENSP00000422098
575,RAPGEF2,ENSG00000109756,ENSP00000421083
576,RAPGEF2,ENSG00000109756,ENSP00000427334
577,DAAM2,ENSG00000146122,ENSP00000274867
578,DAAM2,ENSG00000146122,ENSP00000381876
579,DAAM2,ENSG00000146122,
580,DAAM2,ENSG00000146122,ENSP00000437808
581,DAAM2,ENSG00000146122,ENSP00000384637
582,IPO7,ENSG00000205339,ENSP00000369042
583,IPO7,ENSG00000205339,ENSP00000433313
584,IPO7,ENSG00000205339,ENSP00000435235
585,IPO7,ENSG00000205339,
586,CTNND1,ENSG00000198561,ENSP00000436543
587,CTNND1,ENSG00000198561,ENSP00000434808
588,CTNND1,ENSG00000198561,ENSP00000435242
589,CTNND1,ENSG00000198561,ENSP00000436323
590,CTNND1,ENSG00000198561,ENSP00000409930
591,CTNND1,ENSG00000198561,ENSP00000382004
592,CTNND1,ENSG00000198561,ENSP00000354785
593,CTNND1,ENSG00000198561,ENSP00000354823
594,CTNND1,ENSG00000198561,ENSP00000432075
595,CTNND1,ENSG00000198561,ENSP00000437156
596,CTNND1,ENSG00000198561,ENSP00000351527
597,CTNND1,ENSG00000198561,ENSP00000434949
598,CTNND1,ENSG00000198561,ENSP00000437051
599,CTNND1,ENSG00000198561,ENSP00000435379
600,CTNND1,ENSG00000198561,ENSP00000432243
601,CTNND1,ENSG00000198561,ENSP00000436744
602,CTNND1,ENSG00000198561,ENSP00000413586
603,CTNND1,ENSG00000198561,ENSP00000434900
604,CTNND1,ENSG00000198561,ENSP00000435266
605,CTNND1,ENSG00000198561,ENSP00000432623
606,CTNND1,ENSG00000198561,ENSP00000433158
607,CTNND1,ENSG00000198561,ENSP00000435494
608,CTNND1,ENSG00000198561,ENSP00000434672
609,CTNND1,ENSG00000198561,ENSP00000433276
610,CTNND1,ENSG00000198561,ENSP00000433334
611,CTNND1,ENSG00000198561,ENSP00000437327
612,CTNND1,ENSG00000198561,ENSP00000403518
613,CTNND1,ENSG00000198561,ENSP00000434017
614,CTNND1,ENSG00000198561,ENSP00000435789
615,CTNND1,ENSG00000198561,ENSP00000432041
616,CTNND1,ENSG00000198561,ENSP00000432299
617,CTNND1,ENSG00000198561,ENSP00000431600
618,CTNND1,ENSG00000198561,ENSP00000434202
619,CTNND1,ENSG00000198561,
620,CTNND1,ENSG00000198561,ENSP00000431208
621,CTNND1,ENSG00000198561,ENSP00000381996
622,CTNND1,ENSG00000198561,ENSP00000353902
623,CTNND1,ENSG00000198561,ENSP00000354907
624,ELFN1,ENSG00000225968,ENSP00000456548
625,ELFN1,ENSG00000225968,ENSP00000457193
626,ELFN1,ENSG00000225968,ENSP00000454806
627,MED1,ENSG00000125686,ENSP00000377828
628,MED1,ENSG00000125686,ENSP00000300651
629,MED1,ENSG00000125686,ENSP00000463307
630,MED1,ENSG00000125686,
631,MED1,ENSG00000125686,ENSP00000462441
632,RNF220,ENSG00000187147,ENSP00000347548
633,RNF220,ENSG00000187147,ENSP00000354872
634,RNF220,ENSG00000187147,
635,RNF220,ENSG00000187147,ENSP00000411541
636,RNF220,ENSG00000187147,ENSP00000335580
637,RNF220,ENSG00000187147,ENSP00000388533
638,RNF220,ENSG00000187147,ENSP00000475383
639,RNF220,ENSG00000187147,ENSP00000361321
640,RNF220,ENSG00000187147,ENSP00000414640
641,CENPB,ENSG00000125817,ENSP00000369075
642,STXBP1,ENSG00000136854,ENSP00000362399
643,STXBP1,ENSG00000136854,ENSP00000362396
644,STXBP1,ENSG00000136854,
645,CCNC,ENSG00000112237,ENSP00000428982
646,CCNC,ENSG00000112237,ENSP00000358222
647,CCNC,ENSG00000112237,ENSP00000319027
648,CCNC,ENSG00000112237,ENSP00000430381
649,CCNC,ENSG00000112237,ENSP00000428577
650,CCNC,ENSG00000112237,ENSP00000430014
651,CCNC,ENSG00000112237,ENSP00000430077
652,CCNC,ENSG00000112237,ENSP00000430119
653,CCNC,ENSG00000112237,ENSP00000430718
654,CCNC,ENSG00000112237,ENSP00000430294
655,CCNC,ENSG00000112237,ENSP00000427885
656,CCNC,ENSG00000112237,
657,CCNC,ENSG00000112237,ENSP00000428472
658,CCNC,ENSG00000112237,ENSP00000417072
659,PTPRD,ENSG00000153707,ENSP00000370593
660,PTPRD,ENSG00000153707,ENSP00000417093
661,PTPRD,ENSG00000153707,ENSP00000380731
662,PTPRD,ENSG00000153707,
663,PTPRD,ENSG00000153707,ENSP00000417661
664,PTPRD,ENSG00000153707,ENSP00000417890
665,PTPRD,ENSG00000153707,ENSP00000348812
666,PTPRD,ENSG00000153707,ENSP00000353187
667,PTPRD,ENSG00000153707,ENSP00000351293
668,PTPRD,ENSG00000153707,ENSP00000347373
669,PTPRD,ENSG00000153707,ENSP00000380741
670,PTPRD,ENSG00000153707,ENSP00000380735
671,PTPRD,ENSG00000153707,ENSP00000440515
672,PTPRD,ENSG00000153707,ENSP00000438164
673,EPC1,ENSG00000120616,ENSP00000318559
674,EPC1,ENSG00000120616,ENSP00000364251
675,EPC1,ENSG00000120616,ENSP00000263062
676,EPC1,ENSG00000120616,
677,MARK2,ENSG00000072518,ENSP00000425765
678,MARK2,ENSG00000072518,ENSP00000355091
679,MARK2,ENSG00000072518,ENSP00000294247
680,MARK2,ENSG00000072518,ENSP00000423452
681,MARK2,ENSG00000072518,ENSP00000444956
682,MARK2,ENSG00000072518,ENSP00000444859
683,MARK2,ENSG00000072518,ENSP00000437509
684,MARK2,ENSG00000072518,ENSP00000423974
685,MARK2,ENSG00000072518,ENSP00000423844
686,MARK2,ENSG00000072518,ENSP00000421075
687,MARK2,ENSG00000072518,ENSP00000386128
688,MARK2,ENSG00000072518,ENSP00000415494
689,MARK2,ENSG00000072518,
690,MARK2,ENSG00000072518,ENSP00000385751
691,MARK2,ENSG00000072518,ENSP00000326632
692,MARK2,ENSG00000072518,ENSP00000367040
693,MARK2,ENSG00000072518,ENSP00000389184
694,MARK2,ENSG00000072518,ENSP00000367041
695,TLK1,ENSG00000198586,ENSP00000411099
696,TLK1,ENSG00000198586,ENSP00000354089
697,TLK1,ENSG00000198586,ENSP00000352810
698,TLK1,ENSG00000198586,ENSP00000428113
699,TLK1,ENSG00000198586,ENSP00000409222
700,TLK1,ENSG00000198586,ENSP00000387313
701,TLK1,ENSG00000198586,
702,TLK1,ENSG00000198586,ENSP00000393165
703,TLK1,ENSG00000198586,ENSP00000402165
704,TIPARP,ENSG00000163659,ENSP00000418757
705,TIPARP,ENSG00000163659,ENSP00000295924
706,TIPARP,ENSG00000163659,ENSP00000420612
707,TIPARP,ENSG00000163659,ENSP00000419982
708,TIPARP,ENSG00000163659,ENSP00000418829
709,TIPARP,ENSG00000163659,ENSP00000420141
710,TIPARP,ENSG00000163659,ENSP00000438345
711,RANBP2,ENSG00000153201,ENSP00000283195
712,RANBP2,ENSG00000153201,ENSP00000398970
713,RANBP2,ENSG00000153201,
714,ANKRD52,ENSG00000139645,
715,ANKRD52,ENSG00000139645,ENSP00000267116
716,HNRNPUL1,ENSG00000105323,ENSP00000340857
717,HNRNPUL1,ENSG00000105323,ENSP00000473132
718,HNRNPUL1,ENSG00000105323,ENSP00000469858
719,HNRNPUL1,ENSG00000105323,ENSP00000470172
720,HNRNPUL1,ENSG00000105323,ENSP00000470793
721,HNRNPUL1,ENSG00000105323,ENSP00000375863
722,HNRNPUL1,ENSG00000105323,ENSP00000367460
723,HNRNPUL1,ENSG00000105323,ENSP00000472315
724,HNRNPUL1,ENSG00000105323,ENSP00000470687
725,HNRNPUL1,ENSG00000105323,ENSP00000471302
726,HNRNPUL1,ENSG00000105323,ENSP00000472629
727,HNRNPUL1,ENSG00000105323,
728,HNRNPUL1,ENSG00000105323,ENSP00000263367
729,HNRNPUL1,ENSG00000105323,ENSP00000472221
730,HNRNPUL1,ENSG00000105323,ENSP00000473178
731,HNRNPUL1,ENSG00000105323,ENSP00000469934
732,HNRNPUL1,ENSG00000105323,ENSP00000469816
733,DIDO1,ENSG00000101191,ENSP00000378752
734,DIDO1,ENSG00000101191,ENSP00000378749
735,DIDO1,ENSG00000101191,ENSP00000359397
736,DIDO1,ENSG00000101191,ENSP00000359394
737,DIDO1,ENSG00000101191,ENSP00000346692
738,DIDO1,ENSG00000101191,ENSP00000359391
739,DIDO1,ENSG00000101191,ENSP00000266070
740,DIDO1,ENSG00000101191,ENSP00000378744
741,DIDO1,ENSG00000101191,ENSP00000266071
742,JADE2,ENSG00000043143,ENSP00000422991
743,JADE2,ENSG00000043143,ENSP00000282605
744,JADE2,ENSG00000043143,
745,JADE2,ENSG00000043143,ENSP00000354425
746,JADE2,ENSG00000043143,ENSP00000384671
747,JADE2,ENSG00000043143,ENSP00000378451
748,JADE2,ENSG00000043143,ENSP00000406189
749,JADE2,ENSG00000043143,ENSP00000396026
750,BPTF,ENSG00000171634,ENSP00000440854
751,BPTF,ENSG00000171634,ENSP00000307208
752,BPTF,ENSG00000171634,ENSP00000388405
753,BPTF,ENSG00000171634,ENSP00000443949
754,BPTF,ENSG00000171634,
755,BPTF,ENSG00000171634,ENSP00000463776
756,BPTF,ENSG00000171634,ENSP00000462535
757,BPTF,ENSG00000171634,ENSP00000343837
758,BPTF,ENSG00000171634,ENSP00000463845
759,BPTF,ENSG00000171634,ENSP00000463736
760,BPTF,ENSG00000171634,ENSP00000462703
761,BPTF,ENSG00000171634,ENSP00000315454
762,BPTF,ENSG00000171634,ENSP00000334351
763,SLIT2,ENSG00000145147,ENSP00000427548
764,SLIT2,ENSG00000145147,ENSP00000422591
765,SLIT2,ENSG00000145147,ENSP00000273739
766,SLIT2,ENSG00000145147,ENSP00000422261
767,SLIT2,ENSG00000145147,ENSP00000426356
768,SLIT2,ENSG00000145147,
769,SLIT2,ENSG00000145147,ENSP00000421975
770,SLIT2,ENSG00000145147,ENSP00000425609
771,SLIT2,ENSG00000145147,ENSP00000423179
772,NR2F1,ENSG00000175745,ENSP00000325819
773,NR2F1,ENSG00000175745,
774,CTNNB1,ENSG00000168036,ENSP00000400508
775,CTNNB1,ENSG00000168036,ENSP00000385604
776,CTNNB1,ENSG00000168036,ENSP00000387455
777,CTNNB1,ENSG00000168036,ENSP00000412219
778,CTNNB1,ENSG00000168036,ENSP00000379486
779,CTNNB1,ENSG00000168036,ENSP00000344456
780,CTNNB1,ENSG00000168036,ENSP00000411226
781,CTNNB1,ENSG00000168036,ENSP00000379488
782,CTNNB1,ENSG00000168036,ENSP00000409302
783,CTNNB1,ENSG00000168036,ENSP00000401599
784,CTNNB1,ENSG00000168036,
785,PRKD2,ENSG00000105287,ENSP00000469106
786,PRKD2,ENSG00000105287,ENSP00000472913
787,PRKD2,ENSG00000105287,ENSP00000291281
788,PRKD2,ENSG00000105287,
789,PRKD2,ENSG00000105287,ENSP00000472744
790,PRKD2,ENSG00000105287,ENSP00000470804
791,PRKD2,ENSG00000105287,ENSP00000470442
792,PRKD2,ENSG00000105287,ENSP00000469064
793,PRKD2,ENSG00000105287,ENSP00000470363
794,PRKD2,ENSG00000105287,ENSP00000470919
795,PRKD2,ENSG00000105287,ENSP00000472987
796,PRKD2,ENSG00000105287,ENSP00000393978
797,MDM4,ENSG00000198625,
798,MDM4,ENSG00000198625,ENSP00000356150
799,MDM4,ENSG00000198625,ENSP00000356148
800,MDM4,ENSG00000198625,ENSP00000356147
801,MDM4,ENSG00000198625,ENSP00000395254
802,MDM4,ENSG00000198625,ENSP00000443816
803,MDM4,ENSG00000198625,ENSP00000396840
804,MDM4,ENSG00000198625,ENSP00000356151
805,MDM4,ENSG00000198625,ENSP00000375811
806,TAB2,ENSG00000055208,ENSP00000476139
807,TAB2,ENSG00000055208,
808,TAB2,ENSG00000055208,ENSP00000475580
809,TAB2,ENSG00000055208,ENSP00000356426
810,TAB2,ENSG00000055208,ENSP00000432709
811,TAB2,ENSG00000055208,ENSP00000443206
812,TAB2,ENSG00000055208,ENSP00000445752
813,TAB2,ENSG00000055208,ENSP00000286332
814,TAB2,ENSG00000055208,ENSP00000376106
815,SON,ENSG00000159140,ENSP00000348984
816,SON,ENSG00000159140,
817,SON,ENSG00000159140,ENSP00000371111
818,SON,ENSG00000159140,ENSP00000300278
819,SON,ENSG00000159140,ENSP00000399783
820,SON,ENSG00000159140,ENSP00000371095
821,SON,ENSG00000159140,ENSP00000400985
822,SON,ENSG00000159140,ENSP00000405807
823,SON,ENSG00000159140,ENSP00000401942
824,SON,ENSG00000159140,ENSP00000404135
825,SON,ENSG00000159140,ENSP00000290239
826,PAXBP1,ENSG00000263141,ENSP00000458262
827,PAXBP1,ENSG00000263141,
828,PAXBP1,ENSG00000263141,ENSP00000461538
829,PAXBP1,ENSG00000263141,ENSP00000458892
830,PAXBP1,ENSG00000263141,ENSP00000460318
831,PAXBP1,ENSG00000263141,ENSP00000459547
832,CHD1,ENSG00000153922,
833,CHD1,ENSG00000153922,ENSP00000284049
834,CHD1,ENSG00000153922,ENSP00000422589
835,CHD1,ENSG00000153922,ENSP00000422225
836,NAP1L1,ENSG00000187109,ENSP00000261182
837,NAP1L1,ENSG00000187109,ENSP00000450236
838,NAP1L1,ENSG00000187109,ENSP00000376947
839,NAP1L1,ENSG00000187109,ENSP00000409795
840,NAP1L1,ENSG00000187109,ENSP00000446804
841,NAP1L1,ENSG00000187109,ENSP00000448167
842,NAP1L1,ENSG00000187109,
843,NAP1L1,ENSG00000187109,ENSP00000437507
844,NAP1L1,ENSG00000187109,ENSP00000444759
845,NAP1L1,ENSG00000187109,ENSP00000445008
846,NAP1L1,ENSG00000187109,ENSP00000447793
847,NAP1L1,ENSG00000187109,ENSP00000448007
848,NAP1L1,ENSG00000187109,ENSP00000447196
849,NAP1L1,ENSG00000187109,ENSP00000446520
850,NAP1L1,ENSG00000187109,ENSP00000449649
851,NAP1L1,ENSG00000187109,ENSP00000448133
852,NAP1L1,ENSG00000187109,ENSP00000448764
853,NAP1L1,ENSG00000187109,ENSP00000446787
854,NAP1L1,ENSG00000187109,ENSP00000448836
855,NAP1L1,ENSG00000187109,ENSP00000446756
856,NAP1L1,ENSG00000187109,ENSP00000448661
857,NAP1L1,ENSG00000187109,ENSP00000449333
858,RBM5,ENSG00000003756,ENSP00000343054
859,RBM5,ENSG00000003756,ENSP00000419534
860,RBM5,ENSG00000003756,ENSP00000384872
861,RBM5,ENSG00000003756,ENSP00000390711
862,RBM5,ENSG00000003756,
863,RBM5,ENSG00000003756,ENSP00000414218
864,RBM5,ENSG00000003756,ENSP00000394622
865,RBM5,ENSG00000003756,ENSP00000406119
866,RBM5,ENSG00000003756,ENSP00000378603
867,PAX8,ENSG00000125618,ENSP00000263335
868,PAX8,ENSG00000125618,ENSP00000380768
869,PAX8,ENSG00000125618,ENSP00000314750
870,PAX8,ENSG00000125618,ENSP00000395498
871,PAX8,ENSG00000125618,ENSP00000452547
872,PAX8,ENSG00000125618,
873,PAX8,ENSG00000125618,ENSP00000451618
874,PAX8,ENSG00000125618,ENSP00000451240
875,PAX8,ENSG00000125618,ENSP00000451213
876,PAX8,ENSG00000125618,ENSP00000263334
877,WEE1,ENSG00000166483,ENSP00000402084
878,WEE1,ENSG00000166483,ENSP00000299613
879,WEE1,ENSG00000166483,
880,WEE1,ENSG00000166483,ENSP00000434446
881,WEE1,ENSG00000166483,ENSP00000434148
882,WEE1,ENSG00000166483,ENSP00000435945
883,WEE1,ENSG00000166483,ENSP00000432284
884,TDRD1,ENSG00000095627,ENSP00000358288
885,TDRD1,ENSG00000095627,ENSP00000358286
886,TDRD1,ENSG00000095627,ENSP00000251864
887,TDRD1,ENSG00000095627,ENSP00000358287
888,TDRD1,ENSG00000095627,ENSP00000402794
889,MN1,ENSG00000169184,ENSP00000304956
890,MN1,ENSG00000169184,ENSP00000397805
891,MN1,ENSG00000169184,
892,XRCC5,ENSG00000079246,ENSP00000375978
893,XRCC5,ENSG00000079246,
894,XRCC5,ENSG00000079246,ENSP00000401318
895,XRCC5,ENSG00000079246,ENSP00000395108
896,XRCC5,ENSG00000079246,ENSP00000375977
897,CDK12,ENSG00000167258,ENSP00000464641
898,CDK12,ENSG00000167258,ENSP00000407720
899,CDK12,ENSG00000167258,ENSP00000398880
900,CDK12,ENSG00000167258,
901,CDK12,ENSG00000167258,ENSP00000453329
902,SMARCA5,ENSG00000153147,ENSP00000283131
903,SMARCA5,ENSG00000153147,
904,PAN3,ENSG00000152520,
905,PAN3,ENSG00000152520,ENSP00000370345
906,PAN3,ENSG00000152520,ENSP00000382522
907,PAN3,ENSG00000152520,ENSP00000282391
908,CDC5L,ENSG00000096401,ENSP00000360532
909,TTC28,ENSG00000100154,ENSP00000381003
910,TTC28,ENSG00000100154,ENSP00000410244
911,TTC28,ENSG00000100154,
912,TTC28,ENSG00000100154,ENSP00000388788
913,KLHL2,ENSG00000109466,ENSP00000226725
914,KLHL2,ENSG00000109466,ENSP00000422113
915,KLHL2,ENSG00000109466,ENSP00000421324
916,KLHL2,ENSG00000109466,ENSP00000424198
917,KLHL2,ENSG00000109466,ENSP00000421844
918,KLHL2,ENSG00000109466,ENSP00000408974
919,KLHL2,ENSG00000109466,
920,KLHL2,ENSG00000109466,ENSP00000424108
921,KLHL2,ENSG00000109466,ENSP00000437526
922,ATAD2B,ENSG00000119778,ENSP00000238789
923,ATAD2B,ENSG00000119778,ENSP00000370412
924,ATAD2B,ENSG00000119778,
925,ATAD2B,ENSG00000119778,ENSP00000392764
926,ATAD2B,ENSG00000119778,ENSP00000415926
927,ATAD2B,ENSG00000119778,ENSP00000403177
928,EBF3,ENSG00000108001,ENSP00000357637
929,EBF3,ENSG00000108001,ENSP00000347463
930,EBF3,ENSG00000108001,ENSP00000387543
931,MEN1,ENSG00000133895,ENSP00000366533
932,MEN1,ENSG00000133895,ENSP00000366538
933,MEN1,ENSG00000133895,ENSP00000366543
934,MEN1,ENSG00000133895,ENSP00000308975
935,MEN1,ENSG00000133895,ENSP00000323747
936,MEN1,ENSG00000133895,ENSP00000366530
937,MEN1,ENSG00000133895,
938,MEN1,ENSG00000133895,ENSP00000413944
939,MEN1,ENSG00000133895,ENSP00000394933
940,MEN1,ENSG00000133895,ENSP00000411218
941,MEN1,ENSG00000133895,ENSP00000402752
942,MEN1,ENSG00000133895,ENSP00000388016
943,MEN1,ENSG00000133895,ENSP00000337088
944,MEN1,ENSG00000133895,ENSP00000377901
945,MEN1,ENSG00000133895,ENSP00000377899
946,MEN1,ENSG00000133895,ENSP00000396940
947,KIF11,ENSG00000138160,ENSP00000260731
948,LRRC41,ENSG00000132128,
949,LRRC41,ENSG00000132128,ENSP00000343298
950,HECTD1,ENSG00000092148,ENSP00000451260
951,HECTD1,ENSG00000092148,
952,HECTD1,ENSG00000092148,ENSP00000450697
953,HECTD1,ENSG00000092148,ENSP00000451860
954,HECTD1,ENSG00000092148,ENSP00000450920
955,HECTD1,ENSG00000092148,ENSP00000452233
956,HECTD1,ENSG00000092148,ENSP00000452015
957,HECTD1,ENSG00000092148,ENSP00000382269
958,FNDC3B,ENSG00000075420,ENSP00000408496
959,FNDC3B,ENSG00000075420,ENSP00000411242
960,FNDC3B,ENSG00000075420,
961,FNDC3B,ENSG00000075420,ENSP00000338523
962,FNDC3B,ENSG00000075420,ENSP00000392471
963,FNDC3B,ENSG00000075420,ENSP00000389094
964,FNDC3B,ENSG00000075420,ENSP00000389064
965,FNDC3B,ENSG00000075420,ENSP00000376463
966,EPHB2,ENSG00000133216,ENSP00000363761
967,EPHB2,ENSG00000133216,ENSP00000383053
968,EPHB2,ENSG00000133216,ENSP00000363763
969,EPHB2,ENSG00000133216,ENSP00000363758
970,EPHB2,ENSG00000133216,
971,EPHB2,ENSG00000133216,ENSP00000444174
972,ZBTB2,ENSG00000181472,ENSP00000323183
973,TJP1,ENSG00000104067,ENSP00000281537
974,TJP1,ENSG00000104067,ENSP00000382890
975,TJP1,ENSG00000104067,ENSP00000348416
976,TJP1,ENSG00000104067,ENSP00000382887
977,TJP1,ENSG00000104067,ENSP00000441202
978,TJP1,ENSG00000104067,ENSP00000463194
979,TJP1,ENSG00000104067,
980,TJP1,ENSG00000104067,ENSP00000452729
981,TJP1,ENSG00000104067,ENSP00000453334
982,PACS1,ENSG00000175115,
983,PACS1,ENSG00000175115,ENSP00000316454
984,PACS1,ENSG00000175115,ENSP00000437150
985,PACS1,ENSG00000175115,ENSP00000432639
986,PACS1,ENSG00000175115,ENSP00000437274
987,PACS1,ENSG00000175115,ENSP00000435037
988,PACS1,ENSG00000175115,ENSP00000432858
989,PACS1,ENSG00000175115,ENSP00000437052
990,PACS1,ENSG00000175115,ENSP00000433991
991,PACS1,ENSG00000175115,ENSP00000434012
992,PACS1,ENSG00000175115,ENSP00000432365
993,TANC2,ENSG00000170921,ENSP00000387593
994,TANC2,ENSG00000170921,ENSP00000374171
995,TANC2,ENSG00000170921,ENSP00000463062
996,TANC2,ENSG00000170921,ENSP00000463959
997,TANC2,ENSG00000170921,
998,TANC2,ENSG00000170921,ENSP00000462109
999,TANC2,ENSG00000170921,ENSP00000464181
1000,STIP1,ENSG00000168439,ENSP00000351646
1001,STIP1,ENSG00000168439,ENSP00000305958
1002,STIP1,ENSG00000168439,ENSP00000441036
1003,STIP1,ENSG00000168439,ENSP00000445957
1004,STIP1,ENSG00000168439,ENSP00000442704
1005,STIP1,ENSG00000168439,
1006,STIP1,ENSG00000168439,ENSP00000443416
1007,CUL5,ENSG00000166266,ENSP00000376808
1008,CUL5,ENSG00000166266,ENSP00000436494
1009,CUL5,ENSG00000166266,
1010,CUL5,ENSG00000166266,ENSP00000435376
1011,CUL5,ENSG00000166266,ENSP00000431221
1012,DDX46,ENSG00000145833,ENSP00000427290
1013,DDX46,ENSG00000145833,ENSP00000416534
1014,DDX46,ENSG00000145833,ENSP00000346236
1015,DDX46,ENSG00000145833,
1016,DDX46,ENSG00000145833,ENSP00000426767
1017,DDX46,ENSG00000145833,ENSP00000425073
1018,SCAF8,ENSG00000213079,ENSP00000356146
1019,SCAF8,ENSG00000213079,
1020,SCAF8,ENSG00000213079,ENSP00000356154
1021,SCAF8,ENSG00000213079,ENSP00000413098
1022,PTPRF,ENSG00000142949,
1023,PTPRF,ENSG00000142949,ENSP00000353030
1024,PTPRF,ENSG00000142949,ENSP00000398822
1025,PTPRF,ENSG00000142949,ENSP00000413306
1026,PTPRF,ENSG00000142949,ENSP00000391764
1027,PTPRF,ENSG00000142949,ENSP00000408952
1028,PTPRF,ENSG00000142949,ENSP00000416343
1029,PTPRF,ENSG00000142949,ENSP00000361484
1030,PTPRF,ENSG00000142949,ENSP00000361491
1031,PTPRF,ENSG00000142949,ENSP00000361490
1032,PTPRF,ENSG00000142949,ENSP00000387885
1033,CLK2,ENSG00000261893,ENSP00000459461
1034,CLK2,ENSG00000261893,ENSP00000460443
1035,CLK2,ENSG00000261893,
1036,CLK2,ENSG00000261893,ENSP00000458788
1037,TULP4,ENSG00000130338,ENSP00000356061
1038,TULP4,ENSG00000130338,ENSP00000356064
1039,KCNQ2,ENSG00000075043,ENSP00000349789
1040,KCNQ2,ENSG00000075043,ENSP00000352035
1041,KCNQ2,ENSG00000075043,ENSP00000353668
1042,KCNQ2,ENSG00000075043,ENSP00000359244
1043,KCNQ2,ENSG00000075043,ENSP00000339611
1044,KCNQ2,ENSG00000075043,
1045,KCNQ2,ENSG00000075043,ENSP00000345523
1046,KCNQ2,ENSG00000075043,ENSP00000346601
1047,KCNQ2,ENSG00000075043,ENSP00000352718
1048,ZFP91,ENSG00000186660,ENSP00000339030
1049,EIF3B,ENSG00000106263,ENSP00000408062
1050,EIF3B,ENSG00000106263,ENSP00000354125
1051,EIF3B,ENSG00000106263,ENSP00000407785
1052,EIF3B,ENSG00000106263,ENSP00000380206
1053,EIF3B,ENSG00000106263,
1054,CNOT4,ENSG00000080802,ENSP00000388491
1055,CNOT4,ENSG00000080802,ENSP00000406777
1056,CNOT4,ENSG00000080802,ENSP00000354673
1057,CNOT4,ENSG00000080802,
1058,CNOT4,ENSG00000080802,ENSP00000416532
1059,CNOT4,ENSG00000080802,ENSP00000399108
1060,CNOT4,ENSG00000080802,ENSP00000445508
1061,CNOT4,ENSG00000080802,ENSP00000348485
1062,CNOT4,ENSG00000080802,ENSP00000326731
1063,SOX9,ENSG00000125398,ENSP00000245479
1064,WAC,ENSG00000095787,ENSP00000364816
1065,WAC,ENSG00000095787,ENSP00000434903
1066,WAC,ENSG00000095787,
1067,WAC,ENSG00000095787,ENSP00000364797
1068,WAC,ENSG00000095787,ENSP00000311106
1069,WAC,ENSG00000095787,ENSP00000346986
1070,WAC,ENSG00000095787,ENSP00000404758
1071,WAC,ENSG00000095787,ENSP00000404125
1072,WAC,ENSG00000095787,ENSP00000400848
1073,WAC,ENSG00000095787,ENSP00000395008
1074,WAC,ENSG00000095787,ENSP00000415645
1075,WAC,ENSG00000095787,ENSP00000415727
1076,WAC,ENSG00000095787,ENSP00000399706
1077,EEF1A2,ENSG00000101210,ENSP00000298049
1078,EEF1A2,ENSG00000101210,ENSP00000217182
1079,LUC7L3,ENSG00000108848,ENSP00000425092
1080,LUC7L3,ENSG00000108848,ENSP00000424788
1081,LUC7L3,ENSG00000108848,
1082,LUC7L3,ENSG00000108848,ENSP00000426488
1083,LUC7L3,ENSG00000108848,ENSP00000425251
1084,LUC7L3,ENSG00000108848,ENSP00000424767
1085,LUC7L3,ENSG00000108848,ENSP00000376919
1086,LUC7L3,ENSG00000108848,ENSP00000240304
1087,LUC7L3,ENSG00000108848,ENSP00000420933
1088,LUC7L3,ENSG00000108848,ENSP00000421213
1089,LUC7L3,ENSG00000108848,ENSP00000426123
1090,LUC7L3,ENSG00000108848,ENSP00000423556
1091,LUC7L3,ENSG00000108848,ENSP00000476198
1092,LUC7L3,ENSG00000108848,ENSP00000426371
1093,LUC7L3,ENSG00000108848,ENSP00000428293
1094,LUC7L3,ENSG00000108848,ENSP00000428225
1095,LUC7L3,ENSG00000108848,ENSP00000427927
1096,LUC7L3,ENSG00000108848,ENSP00000430407
1097,LUC7L3,ENSG00000108848,ENSP00000311535
1098,LUC7L3,ENSG00000108848,ENSP00000444253
1099,PDGFC,ENSG00000145431,ENSP00000422464
1100,PDGFC,ENSG00000145431,ENSP00000274071
1101,PDGFC,ENSG00000145431,
1102,PDGFC,ENSG00000145431,ENSP00000424600
1103,PDGFC,ENSG00000145431,ENSP00000410048
1104,PDGFC,ENSG00000145431,ENSP00000442943
1105,PDGFC,ENSG00000145431,ENSP00000439728
1106,RBBP5,ENSG00000117222,ENSP00000264515
1107,RBBP5,ENSG00000117222,ENSP00000356132
1108,RBBP5,ENSG00000117222,
1109,UPF1,ENSG00000005007,ENSP00000262803
1110,UPF1,ENSG00000005007,ENSP00000470142
1111,UPF1,ENSG00000005007,
1112,ESR1,ENSG00000091831,
1113,ESR1,ENSG00000091831,ENSP00000385373
1114,ESR1,ENSG00000091831,ENSP00000342630
1115,ESR1,ENSG00000091831,ENSP00000411105
1116,ESR1,ENSG00000091831,ENSP00000206249
1117,ESR1,ENSG00000091831,ENSP00000384064
1118,ESR1,ENSG00000091831,ENSP00000394721
